[[[NEW TRACK]]]
47.450477,-121.414799,1420.000000,2026-05-09T17:48:24Z
47.450467,-121.414837,1424.000000,2026-05-09T17:48:40Z
47.450433,-121.414817,1430.000000,2026-05-09T17:48:54Z
47.450437,-121.414866,1423.000000,2026-05-09T17:49:09Z
47.450433,-121.414807,1420.000000,2026-05-09T17:49:22Z
47.450366,-121.414895,1420.000000,2026-05-09T17:49:42Z
47.450369,-121.414927,1421.000000,2026-05-09T17:49:48Z
47.450434,-121.414992,1422.000000,2026-05-09T17:50:11Z
47.450458,-121.414974,1423.000000,2026-05-09T17:50:44Z
47.450486,-121.414948,1429.000000,2026-05-09T17:50:58Z
47.450451,-121.415044,1429.000000,2026-05-09T17:51:10Z
47.450465,-121.415096,1428.000000,2026-05-09T17:51:18Z
47.450480,-121.415059,1428.000000,2026-05-09T17:51:21Z
47.450518,-121.415145,1434.000000,2026-05-09T17:51:35Z
47.450490,-121.415208,1431.000000,2026-05-09T17:51:55Z
47.450529,-121.415206,1434.000000,2026-05-09T17:52:17Z
47.450533,-121.415241,1435.000000,2026-05-09T17:52:23Z
47.450626,-121.415150,1442.000000,2026-05-09T17:52:54Z
47.450704,-121.415096,1450.000000,2026-05-09T17:53:11Z
47.450702,-121.415066,1448.000000,2026-05-09T17:53:25Z
47.450817,-121.414949,1452.000000,2026-05-09T17:53:53Z
47.450851,-121.414941,1452.000000,2026-05-09T17:54:03Z
47.450891,-121.415041,1456.000000,2026-05-09T17:54:15Z
47.450919,-121.415058,1455.000000,2026-05-09T17:54:19Z
47.450959,-121.415059,1456.000000,2026-05-09T17:54:24Z
47.450991,-121.415049,1455.000000,2026-05-09T17:54:28Z
47.451020,-121.415027,1456.000000,2026-05-09T17:54:32Z
47.451049,-121.414939,1456.000000,2026-05-09T17:55:04Z
47.451053,-121.414892,1458.000000,2026-05-09T17:55:08Z
47.451092,-121.414892,1455.000000,2026-05-09T17:55:17Z
47.451132,-121.414764,1456.000000,2026-05-09T17:55:56Z
47.451120,-121.414722,1464.000000,2026-05-09T17:56:05Z
47.451154,-121.414746,1464.000000,2026-05-09T17:56:16Z
47.451163,-121.414690,1471.000000,2026-05-09T17:56:31Z
47.451236,-121.414675,1470.000000,2026-05-09T17:56:40Z
47.451206,-121.414660,1473.600000,2026-05-09T17:56:41Z
47.451215,-121.414622,1467.000000,2026-05-09T17:56:58Z
47.451274,-121.414586,1476.000000,2026-05-09T17:57:25Z
47.451306,-121.414585,1477.000000,2026-05-09T17:57:47Z
47.451343,-121.414621,1481.000000,2026-05-09T17:58:24Z
47.451325,-121.414687,1485.000000,2026-05-09T17:58:47Z
47.451356,-121.414791,1488.000000,2026-05-09T17:59:12Z
47.451384,-121.414809,1485.000000,2026-05-09T17:59:23Z
47.451412,-121.414776,1490.000000,2026-05-09T17:59:28Z
47.451427,-121.414707,1491.000000,2026-05-09T17:59:33Z
47.451505,-121.414600,1491.000000,2026-05-09T17:59:49Z
47.451549,-121.414620,1495.000000,2026-05-09T18:00:05Z
47.451574,-121.414653,1495.000000,2026-05-09T18:00:14Z
47.451613,-121.414663,1494.000000,2026-05-09T18:00:22Z
47.451705,-121.414640,1497.000000,2026-05-09T18:00:55Z
47.451741,-121.414685,1498.000000,2026-05-09T18:01:02Z
47.451858,-121.414717,1500.000000,2026-05-09T18:01:22Z
47.451894,-121.414645,1504.000000,2026-05-09T18:01:39Z
47.451929,-121.414643,1504.000000,2026-05-09T18:01:52Z
47.451957,-121.414707,1505.000000,2026-05-09T18:02:12Z
47.451960,-121.414764,1505.000000,2026-05-09T18:02:17Z
47.452005,-121.414771,1508.000000,2026-05-09T18:02:24Z
47.452033,-121.414751,1505.000000,2026-05-09T18:02:29Z
47.452038,-121.414711,1511.000000,2026-05-09T18:02:34Z
47.452060,-121.414699,1510.000000,2026-05-09T18:02:45Z
47.452072,-121.414646,1512.000000,2026-05-09T18:02:54Z
47.452099,-121.414633,1514.000000,2026-05-09T18:03:02Z
47.452110,-121.414677,1512.000000,2026-05-09T18:03:10Z
47.452162,-121.414592,1515.000000,2026-05-09T18:03:27Z
47.452192,-121.414603,1516.000000,2026-05-09T18:03:37Z
47.452196,-121.414657,1519.000000,2026-05-09T18:03:51Z
47.452221,-121.414639,1520.000000,2026-05-09T18:03:57Z
47.452252,-121.414710,1520.000000,2026-05-09T18:04:15Z
47.452282,-121.414915,1530.000000,2026-05-09T18:05:02Z
47.452292,-121.414950,1528.000000,2026-05-09T18:05:11Z
47.452316,-121.414946,1530.000000,2026-05-09T18:05:24Z
47.452348,-121.415102,1540.000000,2026-05-09T18:06:12Z
47.452379,-121.415115,1538.000000,2026-05-09T18:06:25Z
47.452403,-121.415072,1540.000000,2026-05-09T18:06:37Z
47.452405,-121.415124,1544.000000,2026-05-09T18:06:47Z
47.452437,-121.415127,1541.000000,2026-05-09T18:07:01Z
47.452468,-121.415144,1547.000000,2026-05-09T18:07:42Z
47.452499,-121.415087,1549.000000,2026-05-09T18:08:34Z
47.452532,-121.415051,1549.000000,2026-05-09T18:09:05Z
47.452561,-121.415079,1556.000000,2026-05-09T18:09:18Z
47.452602,-121.415070,1560.000000,2026-05-09T18:09:37Z
47.452624,-121.415093,1557.000000,2026-05-09T18:10:01Z
47.452637,-121.415215,1566.000000,2026-05-09T18:11:15Z
47.452675,-121.415197,1564.000000,2026-05-09T18:12:10Z
47.452686,-121.415223,1571.000000,2026-05-09T18:13:45Z
47.452722,-121.415252,1571.000000,2026-05-09T18:14:17Z
47.452744,-121.415311,1575.000000,2026-05-09T18:14:29Z
47.452776,-121.415269,1574.000000,2026-05-09T18:14:39Z
47.452807,-121.415404,1580.000000,2026-05-09T18:15:13Z
47.452838,-121.415334,1583.400000,2026-05-09T18:15:33Z
47.452851,-121.415367,1578.000000,2026-05-09T18:15:39Z
47.452874,-121.415354,1583.000000,2026-05-09T18:15:49Z
47.452886,-121.415389,1585.000000,2026-05-09T18:16:02Z
47.452924,-121.415383,1585.000000,2026-05-09T18:16:18Z
47.452935,-121.415427,1584.000000,2026-05-09T18:16:30Z
47.453038,-121.415291,1596.000000,2026-05-09T18:17:09Z
47.453082,-121.415295,1600.000000,2026-05-09T18:17:48Z
47.453108,-121.415273,1600.000000,2026-05-09T18:18:01Z
47.453130,-121.415346,1604.000000,2026-05-09T18:18:22Z
47.453156,-121.415306,1601.000000,2026-05-09T18:18:48Z
47.453187,-121.415296,1608.000000,2026-05-09T18:19:00Z
47.453218,-121.415301,1606.000000,2026-05-09T18:19:18Z
47.453243,-121.415257,1610.000000,2026-05-09T18:19:30Z
47.453284,-121.415265,1612.000000,2026-05-09T18:19:49Z
47.453309,-121.415323,1607.000000,2026-05-09T18:20:01Z
47.453308,-121.415289,1615.000000,2026-05-09T18:20:13Z
47.453348,-121.415302,1615.000000,2026-05-09T18:20:27Z
47.453392,-121.415399,1619.000000,2026-05-09T18:20:49Z
47.453463,-121.415361,1626.000000,2026-05-09T18:21:16Z
47.453461,-121.415330,1626.000000,2026-05-09T18:21:20Z
47.453489,-121.415290,1628.000000,2026-05-09T18:21:41Z
47.453525,-121.415270,1630.000000,2026-05-09T18:22:00Z
47.453553,-121.415318,1627.000000,2026-05-09T18:22:19Z
47.453586,-121.415264,1633.000000,2026-05-09T18:22:34Z
47.453639,-121.415332,1631.000000,2026-05-09T18:22:49Z
47.453740,-121.415165,1640.000000,2026-05-09T18:23:58Z
47.453787,-121.415162,1644.000000,2026-05-09T18:24:14Z
47.453820,-121.415132,1650.000000,2026-05-09T18:24:24Z
47.453868,-121.415188,1650.000000,2026-05-09T18:24:40Z
47.453915,-121.415202,1652.000000,2026-05-09T18:24:55Z
47.453927,-121.415157,1654.000000,2026-05-09T18:25:14Z
47.453958,-121.415122,1656.000000,2026-05-09T18:25:45Z
47.454095,-121.415117,1663.000000,2026-05-09T18:26:23Z
47.454102,-121.415076,1665.000000,2026-05-09T18:26:36Z
47.454199,-121.415103,1667.000000,2026-05-09T18:27:06Z
